"post_url","date","tags","type","misc","misc"
"http://justjeff63.tumblr.com/post/124909001862/july-24-grapevine-quote-the-essence-of-all","2015-07-24 09:17:17 GMT","[u'aa', u'grapevine', u'recovery', u'sobriety', u'Alcoholics Anonymous']","quote","<p>July 24</p>

<p>Grapevine Quote</p>

<p>“The essence of all growth is a willingness to change for the better and then an unremitting willingness to shoulder whatever responsibility this entails.”</p>","AA Co-Founder, Bill W., July 1965<br/>
“Responsibility Is Our Theme”<br/>
The Language of the Heart"
"http://aacultwatch.tumblr.com/post/124875384943/remember-i-am-not-full-of-shit","2015-07-24 00:05:09 GMT","[u'alcoholics anonymous', u'aacultwatch', u'gossip is evidence', u'good AAers are full of hate']","text","Remember, I am not Full of Shit","<p>So, I’m planning to post some photos of this AA member who has been up to some terrible stuff. He’s been bullying, breaking the Traditions, breaking the law, I mean being a right bastard basically. I don’t have any evidence but I have some very convincing gossip from some people that hate him: so I’m sure it’s balanced research. After all, when did an angry alcoholic ever lie?</p><p>Anyway, before I post these photos I want to clear up some rather upsetting rumours about myself. In particular that I am just as bad as this guy I’m attacking. That I am breaking the Traditions by taking away his anonymity, that I am bullying him by posting abuse about him, that I am breaking the law by libelling and slandering his reputation with baseless allegations, that I am being a right bastard basically. And worst of all: people are saying there’s actual evidence that I’m doing this: as I admit to wanting to do all of those things.</p><p>Let’s look at this in a balanced way. It is OK for me to bully, break Traditions and break the law, because I am right. It is not OK for that guy to do any of that, or to even be accused of it by ranting emails. Geddit!? Good.</p><p>So there, you see? I’m not Full of Shit.</p><p>Cheers<br/><br/>The Fellas (<b>Friends of Alcoholics Anonymous</b>)<br/><br/>PS Thanks for the emails.<br/><br/>PPS  I’m not full of shit.<br/><br/>PPPS Honest!<br/></p>"
"http://gothicmadonna.tumblr.com/post/124870097844/i-feel-like-im-about-to-use-please-talk-to-me","2015-07-23 22:46:26 GMT","[u'aa', u'Alcoholics Anonymous', u'narcotics anonymous', u'recovery', u'alcoholic']","text","","<p>i feel like im about to use please talk to me</p>"
"http://sociallysober.tumblr.com/post/124860185718/day-3-round-2","2015-07-23 20:27:13 GMT","[u'sobriety', u'alcoholism', u'al anon', u'Alcoholics Anonymous', u'getting sober', u'support']","text","Day 3 (round 2)","<p>I went for lunch with a friend who told me she has developed alopecia, and will probably lose most of her hair in the next few months. She is feeling pretty depressed and alone (many of our friends just backed off of talking to her entirely which attests to how fucking terrible my social circle is with support)</p>

<p>But she also told me talking with me about it made her feel less alone and more capable of dealing with the potential of being bald.</p>

<p>We’re hanging out on Sunday. There isn&rsquo;t really a point to this post, it was just an emotional thing that happened.</p>"
"http://sobersquirrel.tumblr.com/post/124836892507","2015-07-23 14:22:06 GMT","[u'thich nhat hanh', u'odaat', u'breath', u'Alcoholics Anonymous']","photo","[{u'caption': u'', u'exif': {u'Camera': u'Canon EOS DIGITAL REBEL'}, u'original_size': {u'url': u'http://41.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_1280.jpg', u'width': 1157, u'height': 1157}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_1280.jpg', u'width': 1157, u'height': 1157}, {u'url': u'http://40.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_500.jpg', u'width': 500, u'height': 500}, {u'url': u'http://40.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_400.jpg', u'width': 400, u'height': 400}, {u'url': u'http://40.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_250.jpg', u'width': 250, u'height': 250}, {u'url': u'http://40.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_100.jpg', u'width': 100, u'height': 100}, {u'url': u'http://36.media.tumblr.com/b0b27daaeb509597465c5c737088cde1/tumblr_nry2kuWd361u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]",""
"http://sobersquirrel.tumblr.com/post/124833274117","2015-07-23 13:09:15 GMT","[u'odaat', u'gratitude', u'alcoholics anonymous', u'recovery', u'sobriety']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://36.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_1280.jpg', u'width': 1079, u'height': 1079}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_1280.jpg', u'width': 1079, u'height': 1079}, {u'url': u'http://41.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_500.jpg', u'width': 500, u'height': 500}, {u'url': u'http://40.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_400.jpg', u'width': 400, u'height': 400}, {u'url': u'http://36.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_250.jpg', u'width': 250, u'height': 250}, {u'url': u'http://40.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_100.jpg', u'width': 100, u'height': 100}, {u'url': u'http://36.media.tumblr.com/98a4751ae91f9cad452c036c0586c971/tumblr_nrxz7feH7p1u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]",""
"http://justjeff63.tumblr.com/post/124824301247/july-23-grapevine-quote-the-only-thing-that","2015-07-23 09:15:49 GMT","[u'aa', u'grapevine', u'recovery', u'sobriety', u'alcoholics anonymous']","quote","<p>July 23</p>

<p>Grapevine Quote</p>

<p>“The only thing that could chase my disease was the sun rising on a new morning. Just like when I was counting days, and I would wake up and think, Hey, I made it.”</p>","“Meetings in the Bank,” N.Y., NY, June 2009<br/>
Emotional Sobriety II"
"http://realoscarcuevas.tumblr.com/post/124807592665/an-event-reminder-just-went-off-on-my-phone","2015-07-23 04:11:37 GMT","[u'amy winehouse', u'sobriety', u'alcoholics anonymous', u'creative writing', u'personal']","text","","<p>An event reminder just went off on my phone letting me know it’s the anniversary of Amy Winehouse’s death and it scared the shit out of me. I’m working on this newish thing tentatively titled, “Memoirs of a Drunken Whore,” so this feels like God speaking to me, or, at the very least, Amy from beyond the grave. I don’t remember setting up a reminder (and don’t remember getting one last year, though, I was still a drunk then, so who knows..) but it seems like something I’d do, so I’m being business casual about it.<br/></p>"
"http://thebearprogrammer.tumblr.com/post/124788852493/got-my-nine-month-chip","2015-07-22 23:57:36 GMT","[u'aa', u'Alcoholics Anonymous', u'recovery', u'liquor', u'alcohol', u'booze', u'nine months', u'nine month chip', u'one day at a time', u'recovering alcoholic', u'me', u'txt']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_1280.jpg', u'width': 960, u'height': 1280}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_1280.jpg', u'width': 960, u'height': 1280}, {u'url': u'http://40.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_500.jpg', u'width': 500, u'height': 667}, {u'url': u'http://41.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_400.jpg', u'width': 400, u'height': 533}, {u'url': u'http://41.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_250.jpg', u'width': 250, u'height': 333}, {u'url': u'http://40.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_100.jpg', u'width': 100, u'height': 133}, {u'url': u'http://40.media.tumblr.com/8d574fda120122ce677f30ca34bf661c/tumblr_nrwyk0ha7F1qbgw6qo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Got my nine month chip! 🍷🍸🍹🍻</p>"
"http://aliendino67.tumblr.com/post/124774355300/i-just-read-a-bunch-of-articles-about-how-aa-is-a","2015-07-22 20:33:23 GMT","[u'aa', u'alcoholics anonymous']","text","","<p>i just read a bunch of articles about how aa is a cult and it kills people and its evil and it doesnt work and i feel sick man&hellip;so many people have so much hate. like goddamn. chill</p>"
"http://bsober.tumblr.com/post/124742043258/daily-recovery-readings-july-22","2015-07-22 11:15:08 GMT","[u'A Day at a Time', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Chicken Soup For The Recovering Soul', u'Recovery', u'Relapse', u'sobriety', u'Twenty-Four Hours A Day', u'Walk In Dry Places', u'Wisdom to Know']","text","Daily Recovery Readings-July 22","<p><a href=""http://bsober.org/daily-recovery-readings-july-22/"" target=""_blank"">Daily Recovery Readings-July 22</a></p><blockquote><p>Daily Recovery Readings-July 22</p>
<p>Daily Reflections</p>
<p>“THE GOOD AND THE BAD”</p>
<p>“My Creator, I am now willing that you should have all of me, good<br/>
and bad.”<br/>
ALCOHOLICS ANONYMOUS, p. 76</p>
<p>The joy of life is in the giving. Being freed of my shortcomings, that I<br/>
may more freely be of service, allows humility to grow in me. My<br/>
shortcomings can be humbly placed in God’s loving care and be<br/>removed. The essence…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-july-22/"" target=""_blank"">View On WordPress</a></p>"
"http://justjeff63.tumblr.com/post/124738253762/july-22-grapevine-quote-we-have-all-known-and","2015-07-22 09:27:46 GMT","[u'aa', u'grapevine', u'recovery', u'sobriety', u'alcoholics anonymous']","quote","<p>July 22</p>

<p>Grapevine Quote</p>

<p>“We have all known and seen miracles – the healing of broken individuals, the rebuilding of broken homes. And always, it has been constructive, personal Twelfth Step work based on an ever-upward-looking faith which has done the job.”</p>","AA Co-Founder, Dr. Bob, September 1948<br/>
“The Fundamentals – In Retrospect”<br/>
AA Grapevine"
"http://speakingof-shelby.tumblr.com/post/124723992955/my-sponsor-and-grandsponsor-are-on-my-ass-about-me","2015-07-22 04:51:14 GMT","[u'sobriety', u'alcoholics anonymous']","text","","<p>my sponsor and grandsponsor are on my ass about me sponsoring someone lately and tonight my grandsponsor suggested that i’m unwilling to pay it forward and that she doesn’t waste her time with people who won’t give back what was given to them and like&hellip; i’m really upset by this???</p><p>i can’t force anyone to be my sponsee and NOBODY HAS ASKED ME TO SPONSOR THEM. NOBODY WANTS WHAT I HAVE. THAT’S NOT MY FAULT. i go to meetings, i’m chairing meetings, i pick up after meetings, i read How it Works to intro the meetings, i serve as newcomer chair, i speak at treatment centers, i call new people even though they don’t answer. i am more than happy to be a sponsor but short of kidnapping someone and making them work the steps with me, i can’t do anything until my higher power puts someone in my life who wants and needs what i have</p><p>like idk if i am being unreasonable but between this and my sponsor constantly telling me i don’t try to talk to enough alcoholics and that i don’t trust God despite how hard i’ve been working on both these things for months, i’m starting to feel like my inventory is being taken and that nothing i’m doing in my program is good enough for anyone</p><p>whiiiiich makes me kinda want to peace out of AA, but maybe that part is just my mental illness and my pride talking</p>"
"http://sobersquirrel.tumblr.com/post/124713484522/fearless","2015-07-22 02:33:24 GMT","[u'odaat', u'alcoholics anonymous', u'sobriety', u'recovery']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_1280.jpg', u'width': 1080, u'height': 941}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_1280.jpg', u'width': 1080, u'height': 941}, {u'url': u'http://40.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_500.jpg', u'width': 500, u'height': 436}, {u'url': u'http://40.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_400.jpg', u'width': 400, u'height': 349}, {u'url': u'http://41.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_250.jpg', u'width': 250, u'height': 218}, {u'url': u'http://41.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_100.jpg', u'width': 100, u'height': 87}, {u'url': u'http://40.media.tumblr.com/2aad0ad0eb2dc187d9bce60d19ef62dd/tumblr_nrvb3oRDFo1u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Fearless.</p>"
"http://sociallysober.tumblr.com/post/124705055788/day-1","2015-07-22 00:35:49 GMT","[u'alcoholism', u'alcoholic', u'al anon', u'alcoholics anonymous', u'sobriety', u'starting over']","text","Day 1","<p>I wasn’t drunk, but I drank, and letting things like that slide less than 10 days in doesn’t bode well. It feels like lying to myself.  If I’m going to get over this, I need to spend some time learning new coping habits for the things that really bother me (like James disappearing for days). <br/><br/>I want to make it over 30 days without alcohol. So instead of saying “I’ll never touch alcohol again except for special occasions”, I’m going to start small. The next time I touch alcohol to be at my engagement dinner on September 9th. <br/><br/>Thats a specific date. A specific amount of time. No surprises. <br/>I think thats what I need. No variables. No “maybe if XYZ”. Just no.<br/></p>"
"http://soberalcoholic42115.tumblr.com/post/124653807778/heres-to-90-days-sober-one-step-after-the-next","2015-07-21 10:39:05 GMT","[u'alcohol', u'alcoholic', u'alcoholism', u'Alcoholics Anonymous', u'aa', u'sober', u'sobriety', u'freedom', u'recovery', u'threemonthssober', u'clean']","quote","<p>Here&rsquo;s to 90 days sober. One step, after the next, further then the rest. </p>

<p>This would not be my life right now without my program peeps, my sponsor, meetings, and of course, my higher power. Thank you to everyone, your love is everything. God love yah all. Have a good 24.</p>",""
"http://justjeff63.tumblr.com/post/124651362682/july-21-grapevine-quote-there-is-no-you-or-me","2015-07-21 09:30:12 GMT","[u'aa', u'grapevine', u'sobriety', u'recovery', u'alcoholics anonymous']","quote","<p>July 21</p>

<p>Grapevine Quote</p>

<p>“There is no you or me or them. Everything is connected and the salvation of each of us is linked to the salvation of all of us.”</p>","“The Steps Are the Program,” Riverside, Ill., July 1975<br/>
AA Grapevine"
"http://sobersquirrel.tumblr.com/post/124628033692/eckhart-tolle-a-must-read","2015-07-21 02:57:49 GMT","[u'Alcoholics Anonymous', u'odaat', u'sobriety', u'recovery']","photo","[{u'caption': u'', u'exif': {u'Aperture': u'f/5.6', u'FocalLength': u'50mm', u'Camera': u'Nikon D5100', u'ISO': 400, u'Exposure': u'1/125th'}, u'original_size': {u'url': u'http://40.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_1280.jpg', u'width': 814, u'height': 814}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_1280.jpg', u'width': 814, u'height': 814}, {u'url': u'http://40.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_500.jpg', u'width': 500, u'height': 500}, {u'url': u'http://41.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_400.jpg', u'width': 400, u'height': 400}, {u'url': u'http://41.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_250.jpg', u'width': 250, u'height': 250}, {u'url': u'http://41.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_100.jpg', u'width': 100, u'height': 100}, {u'url': u'http://36.media.tumblr.com/e203f057dc47c04289fbeb905e540ae1/tumblr_nrthkdqAKs1u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Eckhart Tolle. A. MUST. READ.</p>"
"http://soberalcoholic42115.tumblr.com/post/124604141708/keep-comin-back","2015-07-20 21:25:31 GMT","[u'alcohol', u'alcoholic', u'alcoholism', u'Alcoholics Anonymous', u'recovery', u'freedom', u'innerpeace', u'patience', u'sober', u'sobriety']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_1280.png', u'width': 661, u'height': 549}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_1280.png', u'width': 661, u'height': 549}, {u'url': u'http://41.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_500.png', u'width': 500, u'height': 415}, {u'url': u'http://41.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_400.png', u'width': 400, u'height': 332}, {u'url': u'http://40.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_250.png', u'width': 250, u'height': 208}, {u'url': u'http://41.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_100.png', u'width': 100, u'height': 83}, {u'url': u'http://40.media.tumblr.com/28dd38eaa42d94b2181a88031afbc331/tumblr_nrt26jpd6B1uws0coo1_75sq.png', u'width': 75, u'height': 75}]}]","<p>Keep comin back</p>"
"http://soberalcoholic42115.tumblr.com/post/124604005698/pride-and-false-pride-always-happen-before-the","2015-07-20 21:23:46 GMT","[u'alcohol', u'alcoholism', u'alcoholic', u'aa', u'Alcoholics Anonymous', u'recovery', u'freedom', u'pride', u'falsepride', u'sober', u'sobriety']","quote","Pride and false pride always happen before the fall.",""
"http://aloveaffairwithwords.tumblr.com/post/124596590819/a-man-sits-in-a-folding-chair-and-talks-about","2015-07-20 19:43:31 GMT","[u'writing', u'spilled ink', u'poetry', u'alcoholics anonymous', u'addiction', u'recovery', u'anorexia', u'eating disorder', u'mental illness']","quote","A man sits in a folding chair <br/>
and talks about<br/>
 a God-shaped hole<br/>
 that made its way into his chest <br/>
after liquor stopped flooding his brain. <br/>
I try to imagine the vastness of that space, <br/>
wonder if the universe folds inside of it,<br/>
endless&ndash; wonder what I would do <br/>
with a pit that wasn&rsquo;t hollow from starvation <br/>
but empty just the same. <br/>
People are nodding &ndash; I nod too, try to blend in <br/>
but know they see through me the second <br/>
I open my mouth, talking about anorexia <br/>
like it&rsquo;s a tornado, an addiction<br/>
just like alcoholism, but I see the distaste <br/>
in some of the faces that surround me <br/>
because I am a trespasser- <br/>
&ldquo;forgive us our trespasses, as we forgive those <br/>
who trespass against us&ndash;&rdquo;<br/>
and think about why I feel so condemned <br/>
in a place of redemption, how my hole isn't <br/>
divine at all but people-shaped instead.","Caroline E. (<a href=""http://aloveaffairwithwords.tumblr.com"">aloveaffairwithwords</a>) “How It Works” "
"http://sobersquirrel.tumblr.com/post/124584960717","2015-07-20 16:54:32 GMT","[u'Alcoholics Anonymous', u'odaat', u'recovery', u'sobreity']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://36.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_1280.jpg', u'width': 1280, u'height': 1086}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_1280.jpg', u'width': 1280, u'height': 1086}, {u'url': u'http://40.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_500.jpg', u'width': 500, u'height': 424}, {u'url': u'http://40.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_400.jpg', u'width': 400, u'height': 339}, {u'url': u'http://40.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_250.jpg', u'width': 250, u'height': 212}, {u'url': u'http://40.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_100.jpg', u'width': 100, u'height': 85}, {u'url': u'http://40.media.tumblr.com/3f2d66eaeb6e818b442dfc06303f74a9/tumblr_nrspmwl8Fu1u57qa0o1_75sq.jpg', u'width': 75, u'height': 75}]}]",""
"http://justjeff63.tumblr.com/post/124563091747/july-20-grapevine-quote-regardless-of-worldly","2015-07-20 09:21:41 GMT","[u'aa', u'grapevine', u'sobriety', u'recovery', u'alcoholics anonymous']","quote","<p>July 20</p>

<p>Grapevine Quote</p>

<p>“Regardless of worldly success or failure, regardless of pain or joy, regardless of sickness or health or even of death itself, a new life of endless possibilities can be lived if we are willing to continue our awakening, through the practice of AA’s Twelve Steps.”</p>","AA Co-Founder, Bill W., December 1957<br/>
“The Greatest Gift of All”<br/>
The Language of the Heart"
"http://rainbowrey.tumblr.com/post/124544681540/beautiful-sunset-and-beautiful-girl-could-life","2015-07-20 03:57:44 GMT","[u'sober', u'sobriety', u'soberlife', u'alcoholics anonymous', u'happiness', u'love', u'lovely', u'perfection', u'transgender', u'translove', u'ftm', u'ftm transgender', u'mygirl']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://36.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_1280.jpg', u'width': 720, u'height': 1280}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_1280.jpg', u'width': 720, u'height': 1280}, {u'url': u'http://36.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_500.jpg', u'width': 422, u'height': 750}, {u'url': u'http://41.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_400.jpg', u'width': 338, u'height': 600}, {u'url': u'http://36.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_250.jpg', u'width': 225, u'height': 400}, {u'url': u'http://41.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_100.jpg', u'width': 100, u'height': 178}, {u'url': u'http://40.media.tumblr.com/04288c93ca44cfa62e23533fd4aa53c9/tumblr_nrrpo8nRo31u385v7o1_75sq.jpg', u'width': 75, u'height': 75}]}, {u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_1280.jpg', u'width': 720, u'height': 1280}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_1280.jpg', u'width': 720, u'height': 1280}, {u'url': u'http://41.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_500.jpg', u'width': 422, u'height': 750}, {u'url': u'http://36.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_400.jpg', u'width': 338, u'height': 600}, {u'url': u'http://40.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_250.jpg', u'width': 225, u'height': 400}, {u'url': u'http://36.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_100.jpg', u'width': 100, u'height': 178}, {u'url': u'http://40.media.tumblr.com/932ba38d201558b796122490eba9bb32/tumblr_nrrpo8nRo31u385v7o2_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Beautiful sunset and beautiful girl. Could life get any better? I feel so blessed!</p>"
"http://nerdy-syringes.tumblr.com/post/124536508830/the-greatest-things-ive-learned-this-past","2015-07-20 02:10:10 GMT","[u'narcotics anonymous', u'recovery', u'drug addiction', u'recovering addicts', u'alcoholics anonymous', u""don't give up""]","photo","[{u'caption': u'', u'original_size': {u'url': u'http://40.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_1280.jpg', u'width': 1080, u'height': 607}, u'alt_sizes': [{u'url': u'http://40.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_1280.jpg', u'width': 1080, u'height': 607}, {u'url': u'http://40.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_500.jpg', u'width': 500, u'height': 281}, {u'url': u'http://36.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_400.jpg', u'width': 400, u'height': 225}, {u'url': u'http://40.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_250.jpg', u'width': 250, u'height': 141}, {u'url': u'http://36.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_100.jpg', u'width': 100, u'height': 56}, {u'url': u'http://41.media.tumblr.com/adea16f5b618054f27043ba6a4ce7972/tumblr_nrrkoyDr1O1temsq2o1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>The greatest things I&rsquo;ve learned this past year&hellip;

That the Loneliness I&rsquo;ve dread for so long was never going to go away by spending all my time with lonely people.

That my present and future would always be there waiting for me so running away was just a futile&hellip;

So now I&rsquo;m never lonely because I have myself. I was the only one that could get myself up and moving when my life was shit.

I&rsquo;ve grown as a man and have seen that I always had what it takes to face life head on. I&rsquo;d be lying if I said I see a bright n happy future ahead of me, but whatever is waiting for me tomorrow I sure as hell will wake up with a smile and keep moving forward

From one addict to another
Don&rsquo;t give up
</p>"
"http://cherenobul.tumblr.com/post/124499535732/i-stopped-saying-so-much-stuff-on-here-when-i","2015-07-19 17:21:58 GMT","[u'sobriety', u'aa', u'na', u'alcoholics anonymous', u'narcotics anonymous', u'b']","text","","<p>I stopped saying so much stuff on here when I stopped being afraid of speaking more freely and being myself around people I&rsquo;m closer to (irl, on Facebook, etc)</p>

<p>(not that I&rsquo;m not close to/friends with a lot of y'all, but a lot of the people I talk to here I talk to on Facebook anyway)</p>

<p>I don&rsquo;t think about changes like this very much, but I&rsquo;m glad I&rsquo;ve become less and less private - like I have a better idea of what kind of things I should share only with close friends or keep to myself completely and what kind of things I really shouldn&rsquo;t be withholding if I want to be genuine/open/honest</p>

<p>I can&rsquo;t help but be thankful again for my sobriety. I&rsquo;m coming up on two years and, for me, I really believe that using was only ever getting in my way of having genuine, healthy relationships with others. I still sometimes wish I could be more like people who know when to stop before they&rsquo;re trashed, or people who don&rsquo;t mix and match to get more messed up, or people who could go the rest of their lives without doing x thing just because it isn&rsquo;t that important to them.</p>

<p>What matters most to me is that I continue to focus on my own personal growth so I can be the loving mother that I always wanted for myself for my daughter.</p>

<p>My hormones are settling down I think and I&rsquo;m relieved to not be angry over everything today.</p>"
"http://justjeff63.tumblr.com/post/124398785817/july-18-grapevine-quote-i-had-been-living-too","2015-07-18 10:35:18 GMT","[u'aa', u'grapevine', u'sobriety', u'recovery', u'alcoholics anonymous']","quote","<p>July 18</p>

<p>Grapevine Quote</p>

<p>“I had been living too much alone, too much aloof from my fellows, and too deaf to that voice within.”</p>","AA Co-Founder, Bill W., July 1946<br/>
“The Individual in Relation to AA As a Group”<br/>
The Language of the Heart"
